Date,Sentiment_Score,Tweet_Volume,Open,High,Low,Close,Adj Close,Volume,Log_Returns
02/01/2018,0.153964306,142,7687.799805,7691.299805,7624.100098,7648.100098,7648.100098,576251800,0.00300277
03/01/2018,0.131297339,137,7648.100098,7689.899902,7640.5,7671.100098,7671.100098,571662800,0.003227673
04/01/2018,0.098424269,203,7671.100098,7702.5,7671.100098,7695.899902,7695.899902,705864000,0.003670576
05/01/2018,0.137728873,160,7695.899902,7727.700195,7689.799805,7724.200195,7724.200195,636035700,-0.003592603
08/01/2018,0.089847118,147,7724.200195,7733.399902,7691.799805,7696.5,7696.5,635135400,0.00447254
09/01/2018,0.153743813,151,7696.5,7733.100098,7696.5,7731,7731,709674500,0.002261056
10/01/2018,0.144739437,153,7731,7756.100098,7716.200195,7748.5,7748.5,861758600,0.001856687
11/01/2018,0.14555678,132,7748.5,7769,7734.600098,7762.899902,7762.899902,982791800,0.002020423
12/01/2018,0.145857563,137,7762.899902,7792.600098,7752.600098,7778.600098,7778.600098,1133867000,-0.001222046
15/01/2018,0.030712214,137,7778.600098,7783.600098,7763.399902,7769.100098,7769.100098,551904700,-0.001700509
16/01/2018,0.065657946,138,7769.100098,7791.799805,7740.600098,7755.899902,7755.899902,824367900,-0.003940243
17/01/2018,0.051542321,126,7755.899902,7755.899902,7711.100098,7725.399902,7725.399902,822508200,-0.003163398
18/01/2018,0.094641057,131,7725.399902,7739.5,7683.700195,7701,7701,765527900,0.003862134
19/01/2018,0.086820546,134,7701,7731.799805,7694.700195,7730.799805,7730.799805,795594100,-0.001994006
22/01/2018,0.128551316,123,7730.799805,7739.399902,7703.700195,7715.399902,7715.399902,730171300,0.00212335
23/01/2018,0.094257836,161,7715.399902,7745.200195,7710,7731.799805,7731.799805,742420200,-0.011499152
24/01/2018,0.108652331,167,7731.799805,7732,7643.399902,7643.399902,7643.399902,746643300,-0.003617507
25/01/2018,0.077107056,160,7643.399902,7662.399902,7608.5,7615.799805,7615.799805,713251600,0.006504731
26/01/2018,0.119112763,120,7615.799805,7667.399902,7615.799805,7665.5,7665.5,713831300,0.000782422
29/01/2018,0.135903608,106,7665.5,7689.200195,7663.899902,7671.5,7671.5,612924000,-0.010944111
30/01/2018,0.098101449,161,7671.5,7671.700195,7587.100098,7588,7588,798999000,-0.007195024
31/01/2018,0.101525926,155,7588,7599,7521.799805,7533.600098,7533.600098,880751700,-0.005750841
01/02/2018,0.120599405,161,7533.600098,7554.700195,7476.5,7490.399902,7490.399902,872509100,-0.006294467
02/02/2018,0.032902308,155,7490.399902,7494.799805,7432.299805,7443.399902,7443.399902,871574000,-0.014670309
05/02/2018,0.050203741,228,7443.399902,7443.399902,7334.799805,7335,7335,888994600,-0.02674859
06/02/2018,0.025136698,487,7335,7335,7079.399902,7141.399902,7141.399902,1354591000,0.019139606
07/02/2018,0.065596373,235,7141.399902,7311.5,7141.399902,7279.399902,7279.399902,1027400300,-0.015045122
08/02/2018,0.059759558,264,7279.399902,7279.399902,7161.299805,7170.700195,7170.700195,973611300,-0.010979532
09/02/2018,0.078776935,272,7170.700195,7170.700195,7073,7092.399902,7092.399902,927291900,0.011871641
12/02/2018,0.113599057,186,7092.399902,7199.899902,7092.399902,7177.100098,7177.100098,718740600,-0.00126874
13/02/2018,0.107589211,184,7177.100098,7203,7165.799805,7168,7168,718988800,0.006396907
14/02/2018,0.118320115,172,7168,7243.200195,7145.700195,7214,7214,940537000,0.002879107
15/02/2018,0.105237374,159,7214,7268,7206.700195,7234.799805,7234.799805,747830200,0.008245395
16/02/2018,0.142868532,128,7234.799805,7308,7234.799805,7294.700195,7294.700195,651756200,-0.00646388
19/02/2018,0.085649109,153,7294.700195,7306.200195,7240,7247.700195,7247.700195,511199000,-0.000124239
20/02/2018,0.096957489,189,7247.700195,7264.799805,7202.100098,7246.799805,7246.799805,679057900,0.004790667
21/02/2018,0.112873077,153,7246.799805,7291.799805,7220.600098,7281.600098,7281.600098,902872700,-0.004018197
22/02/2018,0.073299504,196,7281.600098,7281.600098,7187.799805,7252.399902,7252.399902,926221400,-0.001103692
23/02/2018,0.153314868,162,7252.399902,7262.100098,7220.799805,7244.399902,7244.399902,674864300,0.006219945
26/02/2018,0.087233824,161,7244.399902,7313,7244.299805,7289.600098,7289.600098,585774600,-0.000974478
27/02/2018,0.065819271,146,7289.600098,7326,7272.899902,7282.5,7282.5,718147000,-0.006972428
28/02/2018,0.057070531,156,7282.5,7293.399902,7231.899902,7231.899902,7231.899902,919954800,-0.007815387
01/03/2018,0.040298167,171,7231.899902,7231.899902,7153.399902,7175.600098,7175.600098,859756500,-0.014840074
02/03/2018,-0.011740346,211,7175.600098,7175.600098,7063.399902,7069.899902,7069.899902,910442200,0.006499448
05/03/2018,0.085358219,169,7069.899902,7119.200195,7062.100098,7116,7116,941867700,0.004318907
06/03/2018,0.088029478,179,7116,7197.799805,7115.600098,7146.799805,7146.799805,786141900,0.001537967
07/03/2018,0.057322222,169,7146.799805,7180.700195,7109.600098,7157.799805,7157.799805,862383600,0.006322755
08/03/2018,0.13982953,175,7157.799805,7212.100098,7145.700195,7203.200195,7203.200195,712676800,0.002952629
09/03/2018,0.103929433,174,7203.200195,7225.299805,7189.700195,7224.5,7224.5,651119000,-0.001343583
12/03/2018,0.157376603,174,7224.5,7254.899902,7198.200195,7214.799805,7214.799805,613077900,-0.010589777
13/03/2018,0.095506911,208,7214.799805,7224.100098,7125.600098,7138.799805,7138.799805,766738500,-0.000854796
14/03/2018,0.10715931,174,7138.799805,7176.5,7122.799805,7132.700195,7132.700195,752181500,0.000994866
15/03/2018,0.089917164,162,7132.700195,7162.600098,7127.100098,7139.799805,7139.799805,808062300,0.003397719
16/03/2018,0.060707563,140,7139.799805,7187.299805,7131.299805,7164.100098,7164.100098,1380663300,-0.017062453
19/03/2018,0.044395307,242,7164.100098,7164.200195,7034.899902,7042.899902,7042.899902,728214400,0.00260914
20/03/2018,0.017972642,182,7042.899902,7081.5,7042.600098,7061.299805,7061.299805,742142200,-0.003163028
21/03/2018,0.059251879,197,7061.299805,7065.700195,7016.799805,7039,7039,762202300,-0.01235041
22/03/2018,0.052574803,231,7039,7039,6914.5,6952.600098,6952.600098,861231600,-0.00442542
23/03/2018,0.00433107,192,6952.600098,6952.799805,6877,6921.899902,6921.899902,879273700,-0.004807868
26/03/2018,0.053918609,197,6921.899902,6958.5,6866.899902,6888.700195,6888.700195,765318100,0.016042032
27/03/2018,0.120681081,219,6888.700195,7042.399902,6888.700195,7000.100098,7000.100098,690975500,0.00635114
28/03/2018,0.114177461,231,7000.100098,7044.700195,6923.299805,7044.700195,7044.700195,763193100,0.001687774
29/03/2018,0.109056951,248,7044.700195,7109.899902,7042.700195,7056.600098,7056.600098,876227900,-0.003705536
03/04/2018,-0.00339918,145,7056.600098,7065,6996.799805,7030.5,7030.5,790532700,0.000497707
04/04/2018,0.076588367,182,7030.5,7046.299805,6971.799805,7034,7034,794337900,0.023256045
05/04/2018,0.088106512,177,7034,7199.5,7034,7199.5,7199.5,794899100,-0.002210915
06/04/2018,0.058693507,156,7199.5,7214,7163.100098,7183.600098,7183.600098,656250500,0.001557852
09/04/2018,0.058623718,155,7183.600098,7209.700195,7145.600098,7194.799805,7194.799805,671088200,0.009957487
10/04/2018,0.122627389,186,7194.799805,7266.799805,7194.799805,7266.799805,7266.799805,755081700,-0.001335689
11/04/2018,0.065943462,151,7266.799805,7270.299805,7243.299805,7257.100098,7257.100098,766200800,0.000165301
12/04/2018,0.03350991,134,7257.100098,7266.600098,7240.799805,7258.299805,7258.299805,666773400,0.000867636
13/04/2018,0.031374502,155,7258.299805,7275,7249.100098,7264.600098,7264.600098,662868400,-0.009182229
16/04/2018,0.070250735,158,7264.600098,7265.799805,7195.5,7198.200195,7198.200195,862881700,0.003868463
17/04/2018,0.132152672,172,7198.200195,7240.399902,7189.899902,7226.100098,7226.100098,714046100,0.012541896
18/04/2018,0.099575714,158,7226.100098,7325.600098,7226.100098,7317.299805,7317.299805,877056200,0.001584042
19/04/2018,0.068514456,171,7317.299805,7340.700195,7309.399902,7328.899902,7328.899902,788416300,0.005348046
20/04/2018,0.100158568,170,7328.899902,7368.200195,7323.299805,7368.200195,7368.200195,769512800,0.004157858
23/04/2018,0.095504745,149,7368.200195,7404.100098,7359.700195,7398.899902,7398.899902,777571800,0.003575215
24/04/2018,0.111035,163,7398.899902,7439.600098,7397.299805,7425.399902,7425.399902,836399400,-0.006227785
25/04/2018,0.047206083,155,7425.399902,7427.100098,7334.600098,7379.299805,7379.299805,879795200,0.005688949
26/04/2018,0.158754861,133,7379.299805,7421.399902,7355,7421.399902,7421.399902,814899700,0.010828631
27/04/2018,0.118274765,160,7421.399902,7507.100098,7421.299805,7502.200195,7502.200195,750485000,0.000945889
30/04/2018,0.022166667,140,7502.200195,7546.200195,7497.100098,7509.299805,7509.299805,991178200,0.001477089
01/05/2018,0.093687826,135,7509.299805,7549.100098,7506.600098,7520.399902,7520.399902,567569600,0.003027206
02/05/2018,0.126650141,134,7520.399902,7573,7519.600098,7543.200195,7543.200195,829699300,-0.005383539
03/05/2018,0.076487815,136,7543.200195,7555.200195,7492.399902,7502.700195,7502.700195,723643100,0.008546934
04/05/2018,0.070335523,157,7502.700195,7570.200195,7502.700195,7567.100098,7567.100098,880646600,-0.00017185
08/05/2018,0.16199198,151,7567.100098,7598.5,7550.399902,7565.799805,7565.799805,876829900,0.012700235
09/05/2018,0.132976306,160,7565.799805,7662.5,7565.799805,7662.5,7662.5,891351200,0.005011889
10/05/2018,0.183279979,193,7662.5,7706.899902,7631.600098,7701,7701,878774100,0.003059864
11/05/2018,0.093367585,149,7701,7728.899902,7691.700195,7724.600098,7724.600098,731924200,-0.001762173
14/05/2018,0.124825899,161,7724.600098,7728,7688.600098,7711,7711,749899600,0.001555009
15/05/2018,0.117246591,151,7711,7752,7687.5,7723,7723,1027698700,0.001449188
16/05/2018,0.083939947,147,7723,7745.5,7717.799805,7734.200195,7734.200195,933498300,0.00693201
17/05/2018,0.069548896,176,7734.200195,7788.200195,7713.899902,7788,7788,781296600,-0.001182028
18/05/2018,0.096627051,142,7788,7791.399902,7753.299805,7778.799805,7778.799805,899946200,0.010282785
21/05/2018,0.097607109,253,7778.799805,7868.100098,7778.100098,7859.200195,7859.200195,691927400,0.00232575
22/05/2018,0.056089286,234,7859.200195,7903.5,7854.600098,7877.5,7877.5,807636300,-0.01137516
23/05/2018,0.015703652,206,7877.5,7877.5,7765.299805,7788.399902,7788.399902,918822700,-0.009248598
24/05/2018,0.07888557,183,7788.399902,7803.5,7716.700195,7716.700195,7716.700195,890463600,0.00176081
25/05/2018,0.060473667,172,7716.700195,7753.299805,7703.299805,7730.299805,7730.299805,844360200,-0.012719086
29/05/2018,0.032507174,175,7730.299805,7730.299805,7610.700195,7632.600098,7632.600098,1288493000,0.007440219
30/05/2018,0.062815417,188,7632.600098,7689.600098,7618.100098,7689.600098,7689.600098,923820700,-0.001483609
31/05/2018,-0.001305099,275,7689.600098,7727.5,7651.100098,7678.200195,7678.200195,1549063100,0.003068872
01/06/2018,0.135792874,164,7678.200195,7746.700195,7678.200195,7701.799805,7701.799805,783469400,0.005115565
04/06/2018,0.113984559,155,7701.799805,7772.100098,7701.700195,7741.299805,7741.299805,722966000,-0.00706506
05/06/2018,0.096768944,190,7741.299805,7744.5,7686.600098,7686.799805,7686.799805,933666200,0.003324864
06/06/2018,0.157893525,164,7686.799805,7730.5,7671.600098,7712.399902,7712.399902,884617800,-0.001037829
07/06/2018,0.034086961,211,7712.399902,7756.700195,7698.200195,7704.399902,7704.399902,1056744900,-0.003028803
08/06/2018,0.027538319,146,7704.399902,7714.299805,7637.5,7681.100098,7681.100098,755489900,0.007302922
11/06/2018,0.095230877,166,7681.100098,7756,7681.100098,7737.399902,7737.399902,736070400,-0.004352013
12/06/2018,0.068540909,152,7737.399902,7762.799805,7701.299805,7703.799805,7703.799805,773837800,-1.29E-05
13/06/2018,0.064975547,157,7703.799805,7746.700195,7677.200195,7703.700195,7703.700195,852427100,0.008028694
14/06/2018,0.11263866,194,7703.700195,7793.5,7650.200195,7765.799805,7765.799805,1119081700,-0.01713061
15/06/2018,0.053346644,162,7765.799805,7781,7633.899902,7633.899902,7633.899902,1711560200,-0.000340657
18/06/2018,0.062439434,172,7633.899902,7645.5,7601.600098,7631.299805,7631.299805,664167900,-0.003596925
19/06/2018,0.034185532,174,7631.299805,7631.299805,7548.799805,7603.899902,7603.899902,897872000,0.003085754
20/06/2018,0.080993972,171,7603.899902,7705.200195,7603.899902,7627.399902,7627.399902,844000100,-0.009352141
21/06/2018,0.050475671,179,7627.399902,7670.799805,7548.100098,7556.399902,7556.399902,777562300,0.016524083
22/06/2018,0.074719073,168,7556.399902,7689.399902,7556.200195,7682.299805,7682.299805,716273100,-0.022710148
25/06/2018,0.029025354,200,7682.299805,7682.299805,7508.299805,7509.799805,7509.799805,791358000,0.003734807
26/06/2018,0.032240714,157,7509.799805,7564.100098,7509.799805,7537.899902,7537.899902,1088107300,0.011055852
27/06/2018,0.004410414,168,7537.899902,7633.899902,7512,7621.700195,7621.700195,1643638600,-0.00080068
28/06/2018,0.0405848,144,7621.700195,7632.200195,7576,7615.600098,7615.600098,790762300,0.002792961
29/06/2018,0.134058723,136,7615.600098,7706.600098,7615.600098,7636.899902,7636.899902,898931000,-0.011722383
02/07/2018,0.03484013,161,7636.899902,7636.899902,7540.700195,7547.899902,7547.899902,778437000,0.005996888
03/07/2018,0.069590083,138,7547.899902,7632.100098,7545,7593.299805,7593.299805,1015952400,-0.002663746
04/07/2018,0.019521245,109,7593.299805,7593.299805,7560.799805,7573.100098,7573.100098,574163100,0.003966729
05/07/2018,0.094444545,120,7573.100098,7624.799805,7572.700195,7603.200195,7603.200195,614456600,0.001905276
06/07/2018,0.079627481,148,7603.200195,7631.200195,7569.700195,7617.700195,7617.700195,663475300,0.009186159
09/07/2018,0.076888889,184,7617.700195,7697.5,7617.700195,7688,7688,676761100,0.000520156
10/07/2018,0.068184016,149,7688,7715.100098,7677.100098,7692,7692,701511200,-0.013085766
11/07/2018,0.01573028,152,7692,7692,7578.200195,7592,7592,793208100,0.007780481
12/07/2018,0.055184184,113,7592,7663,7592,7651.299805,7651.299805,746183900,0.00138444
13/07/2018,0.055538791,130,7651.299805,7716.200195,7651.299805,7661.899902,7661.899902,574401200,-0.008045947
16/07/2018,0.094206863,142,7661.899902,7667.700195,7565,7600.5,7600.5,591161000,0.00338874
17/07/2018,0.133956066,159,7600.5,7641.100098,7581.799805,7626.299805,7626.299805,724367500,0.006534861
18/07/2018,0.067812083,136,7626.299805,7685.700195,7625.799805,7676.299805,7676.299805,651377100,0.00100261
19/07/2018,0.103486768,149,7676.299805,7702.899902,7660,7684,7684,695398600,-0.000676985
20/07/2018,0.082504678,139,7684,7705.799805,7631.700195,7678.799805,7678.799805,685061200,-0.002999755
23/07/2018,-0.009103636,128,7678.799805,7678.799805,7621.799805,7655.799805,7655.799805,573514400,0.006937957
24/07/2018,0.089575581,146,7655.799805,7740.600098,7648.600098,7709.100098,7709.100098,852532800,-0.00661146
25/07/2018,0.102965219,182,7709.100098,7710.299805,7640.600098,7658.299805,7658.299805,677528100,0.000639675
26/07/2018,0.148956284,143,7658.299805,7684.700195,7640.899902,7663.200195,7663.200195,588851200,0.004959444
27/07/2018,0.174453901,162,7663.200195,7717.200195,7663.200195,7701.299805,7701.299805,765238000,-5.19E-05
30/07/2018,0.028905118,143,7701.299805,7718.100098,7659.899902,7700.899902,7700.899902,732990700,0.006200775
31/07/2018,0.129560575,174,7700.899902,7782.899902,7695.799805,7748.799805,7748.799805,915075400,-0.012453319
01/08/2018,0.025252539,191,7748.799805,7751.100098,7634.700195,7652.899902,7652.899902,975009600,-0.010112505
02/08/2018,0.090072417,207,7652.899902,7652.899902,7549.299805,7575.899902,7575.899902,1006803400,0.010922353
03/08/2018,0.069473902,145,7575.899902,7665.200195,7575.899902,7659.100098,7659.100098,649947700,0.000613423
06/08/2018,0.097411278,154,7659.100098,7681.899902,7636.600098,7663.799805,7663.799805,813731500,0.007112126
07/08/2018,0.155173684,153,7663.799805,7752.100098,7663.200195,7718.5,7718.5,675716300,0.007512064
08/08/2018,0.094642644,205,7718.5,7790.200195,7707.299805,7776.700195,7776.700195,604063500,-0.004497915
09/08/2018,0.069965315,131,7776.700195,7776.799805,7714.5,7741.799805,7741.799805,565689200,-0.009708789
10/08/2018,0.047131731,187,7741.799805,7741.799805,7657.700195,7667,7667,664153400,-0.00320063
13/08/2018,0.085156562,147,7667,7667.299805,7614.5,7642.5,7642.5,595242100,-0.004051363
14/08/2018,0.154061165,115,7642.5,7665.200195,7599.700195,7611.600098,7611.600098,763645300,-0.015050444
15/08/2018,0.071518315,224,7611.600098,7632.100098,7477.100098,7497.899902,7497.899902,967014400,0.007771905
16/08/2018,0.119945897,154,7497.899902,7565.200195,7497.899902,7556.399902,7556.399902,771423800,0.000291127
17/08/2018,0.048539224,146,7556.399902,7577.700195,7514.299805,7558.600098,7558.600098,602739600,0.004316828
20/08/2018,0.168256294,164,7558.600098,7616.200195,7558.600098,7591.299805,7591.299805,559541000,-0.003377929
21/08/2018,0.094387946,132,7591.299805,7601.700195,7557.299805,7565.700195,7565.700195,543548500,0.001122861
22/08/2018,0.055440457,143,7565.700195,7607.200195,7531.200195,7574.200195,7574.200195,611259200,-0.001453354
23/08/2018,0.078851126,165,7574.200195,7602.100098,7560.899902,7563.200195,7563.200195,574932100,0.001888923
24/08/2018,0.079788542,114,7563.200195,7587.200195,7557.700195,7577.5,7577.5,507869800,0.005225544
28/08/2018,0.135160125,129,7577.5,7636.700195,7577.5,7617.200195,7617.200195,585715100,-0.007114467
29/08/2018,0.118790584,179,7617.200195,7635.700195,7545.100098,7563.200195,7563.200195,688677800,-0.006260325
30/08/2018,0.05986604,155,7563.200195,7563.200195,7497.5,7516,7516,623166000,-0.011185273
31/08/2018,0.00759162,212,7516,7516.5,7428.700195,7432.399902,7432.399902,812932000,0.009667371
03/09/2018,0.081509563,147,7432.399902,7516.100098,7432.200195,7504.600098,7504.600098,455166900,-0.006242319
04/09/2018,0.014336014,158,7504.600098,7535.100098,7437.700195,7457.899902,7457.899902,652803100,-0.010053193
05/09/2018,0.003772089,190,7457.899902,7457.899902,7358,7383.299805,7383.299805,769494800,-0.00874696
06/09/2018,0.07976974,159,7383.299805,7397.700195,7313.100098,7319,7319,723693100,-0.005658802
07/09/2018,0.082646601,180,7319,7328.299805,7227.100098,7277.700195,7277.700195,863004900,0.000219772
10/09/2018,0.072580159,171,7277.700195,7307.899902,7256.5,7279.299805,7279.299805,696321800,-0.000797071
11/09/2018,0.097028125,160,7279.299805,7280.5,7220.5,7273.5,7273.5,644115800,0.005470662
12/09/2018,0.082211357,139,7273.5,7325.299805,7250.799805,7313.399902,7313.399902,677165600,-0.004357637
13/09/2018,0.121192437,134,7313.399902,7319.600098,7275.100098,7281.600098,7281.600098,660719700,0.003071512
14/09/2018,0.149465895,131,7281.600098,7323.799805,7281.600098,7304,7304,577288900,-0.000260152
17/09/2018,0.083285956,169,7304,7318.799805,7267.799805,7302.100098,7302.100098,620997300,-0.00026022
18/09/2018,0.09237619,140,7302.100098,7320.100098,7282,7300.200195,7300.200195,700366200,0.004223814
19/09/2018,0.144566016,155,7300.200195,7346.100098,7279.899902,7331.100098,7331.100098,762448100,0.004925676
20/09/2018,0.218172653,166,7331.100098,7368.399902,7324,7367.299805,7367.299805,864910500,0.016544263
21/09/2018,0.163864251,159,7367.299805,7495.299805,7367.299805,7490.200195,7490.200195,1504423700,-0.004254625
24/09/2018,0.109594882,145,7490.200195,7491.299805,7450.5,7458.399902,7458.399902,689612600,0.006574953
25/09/2018,0.107150439,132,7458.399902,7515.899902,7455.200195,7507.600098,7507.600098,767955100,0.000519326
26/09/2018,0.059650126,156,7507.600098,7522.100098,7490.200195,7511.5,7511.5,672358800,0.004502914
27/09/2018,0.023832443,147,7511.5,7552,7490.899902,7545.399902,7545.399902,646428000,-0.004675971
28/09/2018,0.044428704,155,7545.399902,7548.399902,7474.700195,7510.200195,7510.200195,915815000,-0.001932574
01/10/2018,0.076090517,130,7510.200195,7526.200195,7466.700195,7495.700195,7495.700195,728276800,-0.00281893
02/10/2018,0.054396107,162,7495.700195,7495.700195,7444.799805,7474.600098,7474.600098,817840400,0.004764767
03/10/2018,0.159026446,142,7474.600098,7524.100098,7474.600098,7510.299805,7510.299805,824628100,-0.012325492
04/10/2018,0.006604614,145,7510.299805,7510.299805,7411.299805,7418.299805,7418.299805,801963200,-0.013544505
05/10/2018,0.043492323,151,7418.299805,7421.100098,7318.5,7318.5,7318.5,743757800,-0.011710052
08/10/2018,0.111768269,157,7318.5,7319.799805,7233.299805,7233.299805,7233.299805,675287300,0.000594337
09/10/2018,0.181547714,200,7233.299805,7247.600098,7184.299805,7237.600098,7237.600098,765996800,-0.012778869
10/10/2018,0.082250806,219,7237.600098,7242.299805,7145.700195,7145.700195,7145.700195,1029488500,-0.019615441
11/10/2018,0.132829861,216,7145.700195,7145.700195,6998,7006.899902,7006.899902,1172373200,-0.001571115
12/10/2018,0.119174775,170,7006.899902,7074,6994.799805,6995.899902,6995.899902,876577500,0.00474868
15/10/2018,0.155720434,192,6995.899902,7038.200195,6961.299805,7029.200195,7029.200195,657640100,0.004287119
16/10/2018,0.139301095,159,7029.200195,7062.100098,6998.899902,7059.399902,7059.399902,766800500,-0.000680148
17/10/2018,0.165491888,134,7059.399902,7089,7019.399902,7054.600098,7054.600098,685937100,-0.003920028
18/10/2018,0.132976663,156,7054.600098,7078.799805,7026.700195,7027,7027,672072000,0.003239348
19/10/2018,0.053475426,158,7027,7070.399902,7012.600098,7049.799805,7049.799805,793925800,-0.000993429
22/10/2018,0.096114858,142,7049.799805,7114.100098,7042.100098,7042.799805,7042.799805,784032400,-0.012516181
23/10/2018,-0.00272828,190,7042.799805,7042.799805,6928.700195,6955.200195,6955.200195,983305900,0.001120807
24/10/2018,0.053628179,211,6955.200195,7049.799805,6955.200195,6963,6963,778187100,0.00588529
25/10/2018,0.060828986,153,6963,7004.100098,6886,7004.100098,7004.100098,831568200,-0.009251556
26/10/2018,0.034516231,175,7004.100098,7004.200195,6851.600098,6939.600098,6939.600098,779028300,0.012416074
29/10/2018,0.103551656,195,6939.600098,7085.899902,6939.600098,7026.299805,7026.299805,780563900,0.001365377
30/10/2018,0.08356859,182,7026.299805,7060.100098,6983.700195,7035.899902,7035.899902,751498500,0.013019133
31/10/2018,0.120886643,165,7035.899902,7161.5,7035.899902,7128.100098,7128.100098,895391200,-0.001881639
01/11/2018,0.132727431,166,7128.100098,7165.600098,7085.700195,7114.700195,7114.700195,1024684600,-0.002899627
02/11/2018,0.142076845,145,7114.700195,7196.399902,7094.100098,7094.100098,7094.100098,800219300,0.001366358
05/11/2018,0.053906738,164,7094.100098,7140.399902,7077.399902,7103.799805,7103.799805,553382600,-0.0089222
06/11/2018,0.139984962,152,7103.799805,7117.5,7027.5,7040.700195,7040.700195,646543100,0.010820788
07/11/2018,0.095170806,188,7040.700195,7136.799805,7040.700195,7117.299805,7117.299805,678581300,0.003282426
08/11/2018,0.117388739,130,7117.299805,7171.700195,7115,7140.700195,7140.700195,676867200,-0.004969881
09/11/2018,0.053175507,131,7140.700195,7140.700195,7070.799805,7105.299805,7105.299805,652724100,-0.007373707
12/11/2018,0.07213573,171,7105.299805,7186.299805,7053.100098,7053.100098,7053.100098,708713400,9.92E-05
13/11/2018,0.082797949,183,7053.100098,7104,7016.600098,7053.799805,7053.799805,1048825300,-0.002839378
14/11/2018,0.043882895,171,7053.799805,7113.600098,6979.700195,7033.799805,7033.799805,925587100,0.000596966
15/11/2018,0.015905357,250,7033.799805,7081.899902,6979.600098,7038,7038,1257540400,-0.003430158
16/11/2018,0.056655843,208,7038,7092.399902,6969,7013.899902,7013.899902,1010040200,-0.001855182
19/11/2018,0.063181953,200,7013.899902,7070.5,6997.799805,7000.899902,7000.899902,776442400,-0.007599257
20/11/2018,0.052756687,204,7000.899902,7010.100098,6904.200195,6947.899902,6947.899902,826183700,0.014616571
21/11/2018,0.092806138,193,6947.899902,7058.600098,6947.899902,7050.200195,7050.200195,841306700,-0.012833464
22/11/2018,0.083516569,203,7050.200195,7050.399902,6945,6960.299805,6960.299805,763217400,-0.001063724
23/11/2018,0.043604776,186,6960.299805,6987.5,6912.299805,6952.899902,6952.899902,686823000,0.011881002
26/11/2018,0.114828095,211,6952.899902,7051,6952.899902,7036,7036,802145500,-0.002718316
27/11/2018,0.061810791,165,7036,7043.700195,6984,7016.899902,7016.899902,829960500,-0.001768711
28/11/2018,0.078361913,176,7016.899902,7057,6987.299805,7004.5,7004.5,800840600,0.004913315
29/11/2018,0.098404887,162,7004.5,7078.399902,7004.5,7039,7039,777115000,-0.008388517
30/11/2018,0.057238855,194,7039,7042.100098,6965.600098,6980.200195,6980.200195,1189062500,0.011707326
03/12/2018,0.125330742,205,6980.200195,7145.5,6980.200195,7062.399902,7062.399902,864783000,-0.005622952
04/12/2018,0.073675893,190,7062.399902,7095,7002.700195,7022.799805,7022.799805,822570700,-0.014486148
05/12/2018,0.036043789,190,7022.799805,7028.700195,6921.799805,6921.799805,6921.799805,789059300,-0.031956529
06/12/2018,-0.039366608,338,6921.799805,6921.799805,6673.600098,6704.100098,6704.100098,1029779500,0.010977547
07/12/2018,0.031072477,257,6704.100098,6868.299805,6704.100098,6778.100098,6778.100098,819982500,-0.008385497
10/12/2018,0.014854524,242,6778.100098,6815.799805,6719.200195,6721.5,6721.5,864359000,0.012625445
11/12/2018,0.069705732,178,6721.5,6857.600098,6721.5,6806.899902,6806.899902,841263500,0.01071096
12/12/2018,0.117487993,221,6806.899902,6902.200195,6806.899902,6880.200195,6880.200195,1063865300,-0.000392536
13/12/2018,0.087202685,172,6880.200195,6908.5,6849,6877.5,6877.5,735372600,-0.004707509
14/12/2018,0.037757456,177,6877.5,6877.5,6788.700195,6845.200195,6845.200195,714141000,-0.010574028
17/12/2018,0.032551215,239,6845.200195,6845.200195,6761.399902,6773.200195,6773.200195,734851100,-0.010627359
18/12/2018,0.042782292,188,6773.200195,6773.200195,6701.600098,6701.600098,6701.600098,855040800,0.009548958
19/12/2018,0.08714581,216,6701.600098,6785.200195,6698.200195,6765.899902,6765.899902,754065600,-0.00801322
20/12/2018,0.048199068,187,6765.899902,6765.899902,6646.5,6711.899902,6711.899902,903273100,0.001384683
21/12/2018,0.093819643,190,6711.899902,6733,6653.700195,6721.200195,6721.200195,1596669300,-0.005250951
24/12/2018,0.000418318,139,6721.200195,6721.200195,6661,6686,6686,192808000,-0.015266982
27/12/2018,0.074253281,150,6686,6728.5,6536.5,6584.700195,6584.700195,590127000,0.022420515
28/12/2018,0.114846523,169,6584.700195,6742.5,6584.700195,6734,6734,499812000,-0.00087652
31/12/2018,0.060465116,170,6734,6752.5,6718.299805,6728.100098,6728.100098,225303900,0.000906249